Date,High,Low,Open,Close,Volume,Adj Close
2015-02-05,289.7300109863281,268.92999267578125,288.8500061035156,279.7300109863281,1853200.0,273.7073974609375
2015-02-06,279.8699951171875,273.2900085449219,279.17999267578125,274.4100036621094,730600.0,268.5019226074219
2015-02-09,275.9599914550781,271.6700134277344,273.92999267578125,273.1199951171875,685000.0,267.23968505859375
2015-02-10,280.2200012207031,275.32000732421875,276.45001220703125,279.44000244140625,606400.0,273.4236755371094
2015-02-11,281.4200134277344,277.7900085449219,279.3500061035156,279.6499938964844,471000.0,273.6291809082031
2015-02-12,285.010009765625,280.0899963378906,280.3900146484375,284.9100036621094,374500.0,278.7759094238281
2015-02-13,288.7699890136719,284.0899963378906,285.82000732421875,286.6099853515625,351100.0,280.43927001953125
2015-02-17,290.07000732421875,281.8999938964844,290.07000732421875,284.2300109863281,443600.0,278.110595703125
2015-02-18,285.6300048828125,282.07000732421875,283.82000732421875,282.8699951171875,414600.0,276.77978515625
2015-02-19,283.3399963378906,280.8999938964844,281.9200134277344,281.92999267578125,491600.0,275.8600158691406
2015-02-20,283.1600036621094,281.0299987792969,281.9200134277344,282.3999938964844,459400.0,276.3199462890625
2015-02-23,284.2699890136719,278.79998779296875,281.70001220703125,279.6199951171875,462800.0,273.5997619628906
2015-02-24,279.4100036621094,274.8699951171875,278.2300109863281,276.19000244140625,656000.0,270.2436218261719
2015-02-25,278.1400146484375,275.3599853515625,276.6400146484375,276.4599914550781,337000.0,270.5078125
2015-02-26,279.69000244140625,275.05999755859375,276.0,279.3999938964844,345200.0,273.3844909667969
2015-02-27,280.4200134277344,277.1000061035156,279.42999267578125,278.510009765625,430600.0,272.513671875
2015-03-02,283.1499938964844,278.510009765625,278.510009765625,282.2900085449219,631500.0,276.2123107910156
2015-03-03,280.94000244140625,275.9100036621094,280.6600036621094,279.20001220703125,402600.0,273.1888122558594
2015-03-04,281.739990234375,277.9800109863281,278.9700012207031,278.239990234375,513800.0,272.24945068359375
2015-03-05,283.2900085449219,278.010009765625,279.2699890136719,282.7099914550781,335700.0,276.6231994628906
2015-03-06,283.4200134277344,278.07000732421875,282.1499938964844,279.1600036621094,408500.0,273.149658203125
2015-03-09,281.69000244140625,278.5299987792969,278.739990234375,280.17999267578125,305200.0,274.147705078125
2015-03-10,278.2200012207031,274.05999755859375,276.6000061035156,274.32000732421875,365000.0,268.41387939453125
2015-03-11,277.510009765625,273.8900146484375,274.05999755859375,277.0299987792969,279900.0,271.0655517578125
2015-03-12,284.4700012207031,277.4599914550781,277.4599914550781,283.45001220703125,334600.0,277.34735107421875
2015-03-13,286.6400146484375,281.45001220703125,283.3800048828125,284.1700134277344,305100.0,278.05181884765625
2015-03-16,290.2200012207031,284.07000732421875,284.5299987792969,289.32000732421875,469000.0,283.0909729003906
2015-03-17,289.7699890136719,283.8999938964844,287.4599914550781,288.9100036621094,314100.0,282.6897888183594
2015-03-18,294.0400085449219,287.79998779296875,288.3599853515625,292.6600036621094,429600.0,286.3590393066406
2015-03-19,293.3599853515625,288.9100036621094,291.4200134277344,292.3999938964844,378300.0,286.1046142578125
2015-03-20,295.54998779296875,291.6300048828125,293.19000244140625,294.45001220703125,512500.0,288.1104431152344
2015-03-23,296.19000244140625,291.489990234375,293.7900085449219,294.6499938964844,456100.0,288.30615234375
2015-03-24,295.7200012207031,292.8399963378906,294.3399963378906,294.2099914550781,420500.0,287.87567138671875
2015-03-25,295.1400146484375,290.20001220703125,294.1700134277344,290.260009765625,514400.0,284.0107116699219
2015-03-26,292.739990234375,286.6300048828125,289.7900085449219,291.6600036621094,314700.0,285.38055419921875
2015-03-27,295.9599914550781,290.9100036621094,291.4800109863281,295.75,349200.0,289.3824768066406
2015-03-30,301.739990234375,296.70001220703125,296.70001220703125,300.0,660000.0,293.541015625
2015-03-31,300.989990234375,296.1099853515625,298.17999267578125,296.25,541600.0,289.8717346191406
2015-04-01,297.3599853515625,290.45001220703125,296.42999267578125,294.5799865722656,531200.0,288.2376708984375
2015-04-02,297.8399963378906,290.54998779296875,295.0,293.67999267578125,461700.0,287.3570556640625
2015-04-06,297.0199890136719,290.54998779296875,290.8699951171875,296.70001220703125,235700.0,290.31207275390625
2015-04-07,299.7200012207031,295.6099853515625,296.70001220703125,298.239990234375,429900.0,291.8188781738281
2015-04-08,300.9800109863281,296.8999938964844,298.1300048828125,299.0,573800.0,292.5625305175781
2015-04-09,300.6400146484375,297.760009765625,299.8999938964844,299.3999938964844,363600.0,292.95391845703125
2015-04-10,300.989990234375,297.67999267578125,299.1400146484375,300.82000732421875,295500.0,294.3433837890625
2015-04-13,302.4700012207031,299.010009765625,299.6600036621094,300.70001220703125,388800.0,294.2259521484375
2015-04-14,301.9700012207031,297.239990234375,301.0400085449219,301.07000732421875,444800.0,294.58795166015625
2015-04-15,303.3900146484375,298.8900146484375,301.2200012207031,302.20001220703125,410800.0,295.6936340332031
2015-04-16,307.9800109863281,298.7900085449219,305.8999938964844,299.92999267578125,737200.0,293.47247314453125
2015-04-17,300.67999267578125,292.2699890136719,298.32000732421875,294.6700134277344,525400.0,288.32574462890625
2015-04-20,300.4100036621094,294.8500061035156,295.6600036621094,299.6199951171875,559500.0,293.1691589355469
2015-04-21,305.69000244140625,298.9599914550781,300.2699890136719,304.8599853515625,539700.0,298.2962646484375
2015-04-22,309.1099853515625,302.7200012207031,304.75,308.3299865722656,428400.0,301.691650390625
2015-04-23,312.0,305.6499938964844,306.6000061035156,309.9100036621094,434300.0,303.2376403808594
2015-04-24,309.92999267578125,305.94000244140625,309.92999267578125,307.44000244140625,258600.0,300.8207702636719
2015-04-27,308.7799987792969,304.0199890136719,308.2099914550781,304.69000244140625,338900.0,298.1300354003906
2015-04-28,306.2099914550781,300.989990234375,303.0,302.3800048828125,378300.0,295.8697814941406
2015-04-29,303.1199951171875,295.510009765625,301.2699890136719,300.6300048828125,362600.0,294.15740966796875
2015-04-30,304.07000732421875,295.1499938964844,299.5400085449219,297.30999755859375,409000.0,290.908935546875
2015-05-01,301.260009765625,297.5400085449219,300.05999755859375,298.5899963378906,312200.0,292.1613464355469
2015-05-04,302.3900146484375,297.3699951171875,299.7699890136719,300.55999755859375,443600.0,294.08892822265625
2015-05-05,301.2799987792969,297.9800109863281,300.0,300.69000244140625,333100.0,294.2160949707031
2015-05-06,302.0,294.8900146484375,302.0,296.6600036621094,400900.0,290.27294921875
2015-05-07,300.6700134277344,294.6099853515625,297.7200012207031,298.1099853515625,327700.0,291.6916198730469
2015-05-08,305.67999267578125,301.0,301.6199951171875,303.29998779296875,503000.0,296.7699279785156
2015-05-11,305.2099914550781,301.1600036621094,302.3399963378906,301.3800048828125,378700.0,294.89129638671875
2015-05-12,299.510009765625,293.8699951171875,299.510009765625,296.6700134277344,397700.0,290.2826843261719
2015-05-13,301.32000732421875,296.95001220703125,298.5400085449219,297.739990234375,356600.0,291.32965087890625
2015-05-14,301.0,297.7900085449219,299.2300109863281,298.79998779296875,314400.0,292.36676025390625
2015-05-15,301.3599853515625,296.4800109863281,299.69000244140625,297.4800109863281,295900.0,291.07525634765625
2015-05-18,301.07000732421875,296.5299987792969,297.0,300.4800109863281,326200.0,294.0106506347656
2015-05-19,303.0299987792969,298.8399963378906,301.0,300.9100036621094,226300.0,294.4314270019531
2015-05-20,301.3900146484375,298.3900146484375,301.3900146484375,300.0,302400.0,293.541015625
2015-05-21,300.9700012207031,296.17999267578125,299.19000244140625,297.20001220703125,461700.0,290.80126953125
2015-05-22,301.69000244140625,296.5400085449219,296.9800109863281,300.30999755859375,339600.0,293.8443603515625
2015-05-26,300.3999938964844,296.1000061035156,300.2099914550781,297.75,405900.0,291.33941650390625
2015-05-27,302.4599914550781,297.0299987792969,297.9800109863281,302.2799987792969,565100.0,295.77191162109375
2015-05-28,304.0199890136719,299.42999267578125,301.010009765625,300.07000732421875,405300.0,293.6094665527344
2015-05-29,301.2699890136719,297.2900085449219,299.45001220703125,298.0299987792969,407400.0,291.6134033203125
2015-06-01,299.54998779296875,296.04998779296875,298.8299865722656,297.1400146484375,350600.0,290.7425231933594
2015-06-02,299.7699890136719,294.3699951171875,297.0,298.2200012207031,418100.0,291.79931640625
2015-06-03,301.260009765625,296.8500061035156,299.6099853515625,299.0,526000.0,292.5625305175781
2015-06-04,299.1000061035156,294.6700134277344,297.3999938964844,295.19000244140625,325500.0,288.83453369140625
2015-06-05,297.6700134277344,294.07000732421875,294.7099914550781,295.4200134277344,204200.0,289.0596008300781
2015-06-08,297.2300109863281,292.44000244140625,295.80999755859375,295.510009765625,498800.0,289.1476745605469
2015-06-09,297.5799865722656,290.8699951171875,295.4700012207031,293.5299987792969,480900.0,287.2102966308594
2015-06-10,301.6000061035156,293.4800109863281,294.2300109863281,299.7099914550781,400400.0,293.2572021484375
2015-06-11,302.82000732421875,299.3999938964844,300.9800109863281,300.6300048828125,285800.0,294.15740966796875
2015-06-12,303.0,299.4700012207031,300.0,301.54998779296875,324300.0,295.0576171875
2015-06-15,300.80999755859375,295.6400146484375,298.5899963378906,299.4599914550781,271800.0,293.0126037597656
2015-06-16,301.0199890136719,297.1600036621094,299.6600036621094,297.4200134277344,315300.0,291.01654052734375
2015-06-17,299.75,296.6099853515625,297.5400085449219,297.70001220703125,281000.0,291.2904968261719
2015-06-18,301.95001220703125,297.2799987792969,298.8500061035156,301.2699890136719,405600.0,294.7836608886719
2015-06-19,303.2699890136719,298.80999755859375,300.6199951171875,302.7099914550781,422000.0,296.192626953125
2015-06-22,307.1000061035156,301.67999267578125,303.9599914550781,305.5,416600.0,298.9225769042969
2015-06-23,306.8699951171875,302.67999267578125,306.260009765625,304.17999267578125,324300.0,297.6309814453125
2015-06-24,305.5,301.239990234375,304.20001220703125,303.3900146484375,336800.0,296.8580322265625
2015-06-25,306.1000061035156,302.3999938964844,303.95001220703125,303.9700012207031,459200.0,297.4255065917969
2015-06-26,304.25,301.489990234375,304.25,302.95001220703125,761700.0,296.427490234375
2015-06-29,301.75,291.3299865722656,301.75,291.45001220703125,483400.0,285.1750793457031
2015-06-30,294.70001220703125,289.3800048828125,294.04998779296875,291.94000244140625,469500.0,285.6545104980469
2015-07-01,295.5,291.2799987792969,294.07000732421875,292.8599853515625,328600.0,286.5547180175781
2015-07-02,296.2699890136719,291.8699951171875,294.80999755859375,295.7200012207031,276800.0,289.3531188964844
2015-07-06,297.7099914550781,291.1000061035156,293.67999267578125,295.8999938964844,373900.0,289.5292663574219
2015-07-07,299.7300109863281,292.79998779296875,296.0799865722656,298.9599914550781,394000.0,292.5233459472656
2015-07-08,298.4800109863281,293.1499938964844,296.0299987792969,293.69000244140625,480300.0,287.3668212890625
2015-07-09,298.1700134277344,294.7900085449219,296.7799987792969,295.44000244140625,471800.0,289.0791931152344
2015-07-10,302.3900146484375,296.5799865722656,300.4599914550781,301.92999267578125,407700.0,295.429443359375
2015-07-13,305.5,302.2099914550781,304.95001220703125,304.1600036621094,232100.0,297.6114196777344
2015-07-14,307.7799987792969,303.3900146484375,304.6000061035156,304.8999938964844,236400.0,298.3354797363281
2015-07-15,305.2200012207031,299.2200012207031,305.2200012207031,300.0299987792969,467400.0,293.5703430175781
2015-07-16,306.260009765625,300.44000244140625,302.4200134277344,302.1499938964844,476200.0,295.64471435546875
2015-07-17,304.3800048828125,299.92999267578125,301.70001220703125,302.3699951171875,341300.0,295.85992431640625
2015-07-20,304.760009765625,301.82000732421875,302.239990234375,302.6600036621094,275000.0,296.14373779296875
2015-07-21,304.989990234375,298.7099914550781,303.95001220703125,299.57000732421875,297100.0,293.1202392578125
2015-07-22,302.8599853515625,298.70001220703125,298.70001220703125,301.69000244140625,456100.0,295.1946105957031
2015-07-23,298.9800109863281,283.7200012207031,298.6700134277344,284.3399963378906,1409900.0,278.21820068359375
2015-07-24,285.0,268.7099914550781,284.6499938964844,274.1099853515625,1558400.0,268.2084045410156
2015-07-27,273.6600036621094,266.2799987792969,273.07000732421875,267.0,603600.0,261.2514343261719
2015-07-28,272.57000732421875,264.9599914550781,267.5199890136719,270.80999755859375,656700.0,264.9794616699219
2015-07-29,275.2200012207031,271.5,272.04998779296875,272.8500061035156,948500.0,266.9755859375
2015-07-30,273.3399963378906,267.1499938964844,271.20001220703125,272.510009765625,472300.0,266.6428527832031
2015-07-31,275.239990234375,270.30999755859375,273.32000732421875,275.0400085449219,429700.0,269.11834716796875
2015-08-03,276.7200012207031,271.30999755859375,275.2799987792969,273.3999938964844,420000.0,267.5137023925781
2015-08-04,276.0199890136719,271.6499938964844,273.55999755859375,275.79998779296875,437900.0,269.86199951171875
2015-08-05,280.79998779296875,275.2200012207031,277.6700134277344,275.55999755859375,265800.0,269.62713623046875
2015-08-06,275.6000061035156,268.7099914550781,275.6000061035156,269.4700012207031,306000.0,263.6683044433594
2015-08-07,272.6099853515625,267.1499938964844,269.1400146484375,270.1600036621094,372200.0,264.3434753417969
2015-08-10,274.1199951171875,270.1099853515625,272.7200012207031,270.239990234375,414700.0,264.42169189453125
2015-08-11,271.0299987792969,265.0,268.3900146484375,267.989990234375,639900.0,262.22015380859375
2015-08-12,270.3599853515625,264.75,267.07000732421875,269.5299987792969,528400.0,263.7269592285156
2015-08-13,270.8800048828125,268.0899963378906,270.1199951171875,268.9200134277344,298000.0,263.130126953125
2015-08-14,275.2099914550781,269.29998779296875,270.5299987792969,273.7799987792969,486400.0,267.885498046875
2015-08-17,273.19000244140625,269.4599914550781,272.239990234375,271.32000732421875,455500.0,265.478515625
2015-08-18,275.1300048828125,270.760009765625,270.94000244140625,273.489990234375,296400.0,267.6017150878906
2015-08-19,273.2900085449219,268.1600036621094,271.6099853515625,268.57000732421875,294900.0,262.78765869140625
2015-08-20,270.8299865722656,266.5400085449219,268.5,266.6300048828125,377800.0,260.8894958496094
2015-08-21,266.0799865722656,258.9700012207031,264.6300048828125,259.2200012207031,548700.0,253.6389923095703
2015-08-24,255.0,241.91000366210938,245.57000732421875,247.0500030517578,788400.0,241.7310028076172
2015-08-25,258.4800109863281,247.05999755859375,253.3000030517578,247.39999389648438,671600.0,242.07345581054688
2015-08-26,258.1300048828125,249.02999877929688,253.14999389648438,257.80999755859375,611700.0,252.25933837890625
2015-08-27,265.0,259.0799865722656,260.20001220703125,263.8299865722656,620400.0,258.14971923828125
2015-08-28,263.6099853515625,259.3599853515625,262.7300109863281,262.25,405500.0,256.6037292480469
2015-08-31,262.0,257.010009765625,261.3900146484375,257.19000244140625,479600.0,251.65269470214844
2015-09-01,257.1300048828125,250.6199951171875,251.1300048828125,252.39999389648438,511400.0,246.96578979492188
2015-09-02,256.29998779296875,252.1699981689453,256.29998779296875,255.50999450683594,430400.0,250.0088348388672
2015-09-03,259.94000244140625,256.0,256.9200134277344,256.760009765625,351900.0,251.23194885253906
2015-09-04,254.88999938964844,249.47000122070312,253.08999633789062,250.5,436200.0,245.1067352294922
2015-09-08,257.67999267578125,253.69000244140625,255.60000610351562,257.5199890136719,528400.0,251.97557067871094
2015-09-09,259.5,251.22999572753906,258.7300109863281,251.6999969482422,345000.0,246.28086853027344
2015-09-10,253.97999572753906,249.72000122070312,250.07000732421875,251.74000549316406,382800.0,246.3200225830078
2015-09-11,253.64999389648438,249.02000427246094,251.16000366210938,253.6300048828125,365800.0,248.16932678222656
2015-09-14,255.47999572753906,250.8300018310547,253.72000122070312,251.91000366210938,313900.0,246.4863739013672
2015-09-15,258.2900085449219,251.13999938964844,253.05999755859375,256.42999267578125,352800.0,250.90902709960938
2015-09-16,257.54998779296875,253.58999633789062,256.6099853515625,254.39999389648438,318200.0,248.92276000976562
2015-09-17,258.2900085449219,251.4499969482422,254.35000610351562,255.35000610351562,377300.0,249.85231018066406
2015-09-18,254.99000549316406,250.88999938964844,254.99000549316406,251.66000366210938,567800.0,246.2417449951172
2015-09-21,256.9800109863281,252.08999633789062,253.47000122070312,255.99000549316406,283800.0,250.478515625
2015-09-22,254.6199951171875,248.8300018310547,253.16000366210938,252.3800048828125,437600.0,246.9462432861328
2015-09-23,255.6699981689453,250.4199981689453,252.77000427246094,254.83999633789062,296200.0,249.353271484375
2015-09-24,254.5500030517578,250.22000122070312,252.35000610351562,254.02000427246094,582600.0,248.5509490966797
2015-09-25,261.3599853515625,255.2899932861328,256.94000244140625,259.29998779296875,605600.0,253.7172393798828
2015-09-28,256.9700012207031,249.27000427246094,256.54998779296875,249.47000122070312,636800.0,244.09889221191406
2015-09-29,252.11000061035156,247.52000427246094,249.30999755859375,251.1999969482422,552100.0,245.7916717529297
2015-09-30,259.8399963378906,254.44000244140625,254.44000244140625,258.9800109863281,602000.0,253.40415954589844
2015-10-01,263.69000244140625,258.3999938964844,260.45001220703125,262.3500061035156,635300.0,256.7015686035156
2015-10-02,269.75,256.239990234375,258.760009765625,269.3500061035156,613000.0,263.5508728027344
2015-10-05,276.17999267578125,270.04998779296875,270.9700012207031,275.7699890136719,483400.0,269.8326416015625
2015-10-06,277.25,274.1000061035156,274.8999938964844,275.6099853515625,489000.0,269.67608642578125
2015-10-07,280.989990234375,275.7799987792969,277.4700012207031,278.2699890136719,457400.0,272.27880859375
2015-10-08,280.4800109863281,275.0899963378906,277.2799987792969,279.4100036621094,361000.0,273.3943176269531
2015-10-09,281.8500061035156,278.0,279.3699951171875,280.1199951171875,238300.0,274.0890197753906
2015-10-12,280.8999938964844,277.4100036621094,279.8500061035156,279.0,334200.0,272.9930725097656
2015-10-13,280.2699890136719,275.5299987792969,277.2799987792969,275.80999755859375,318800.0,269.8717956542969
2015-10-14,280.1400146484375,274.69000244140625,275.8999938964844,276.6600036621094,420300.0,270.7034912109375
2015-10-15,279.80999755859375,274.9100036621094,279.0,278.17999267578125,324500.0,272.1907958984375
2015-10-16,279.3900146484375,276.29998779296875,279.04998779296875,278.1600036621094,264600.0,272.1711730957031
2015-10-19,280.7200012207031,276.07000732421875,276.8299865722656,280.07000732421875,316000.0,274.0400695800781
2015-10-20,281.6199951171875,277.69000244140625,280.1000061035156,280.989990234375,378600.0,274.9403076171875
2015-10-21,282.3599853515625,273.75,282.3599853515625,275.92999267578125,545300.0,269.98919677734375
2015-10-22,298.05999755859375,283.3500061035156,285.1499938964844,294.489990234375,950300.0,288.14959716796875
2015-10-23,297.3699951171875,291.9100036621094,296.1099853515625,295.8699951171875,758700.0,289.4998779296875
2015-10-26,296.6199951171875,293.8599853515625,295.0299987792969,294.9200134277344,470800.0,288.57037353515625
2015-10-27,295.989990234375,292.0,293.1300048828125,293.54998779296875,297700.0,287.2298278808594
2015-10-28,298.3699951171875,292.19000244140625,294.010009765625,298.2699890136719,304200.0,291.8482360839844
2015-10-29,299.1099853515625,295.6000061035156,297.8900146484375,297.8500061035156,398500.0,291.4372863769531
2015-10-30,300.55999755859375,297.0199890136719,298.5299987792969,297.30999755859375,307800.0,290.908935546875
2015-11-02,301.1099853515625,296.19000244140625,296.19000244140625,298.4200134277344,332800.0,291.99505615234375
2015-11-03,302.239990234375,293.8699951171875,297.6499938964844,300.5899963378906,403700.0,294.1182861328125
2015-11-04,303.75,299.6400146484375,301.1400146484375,301.8699951171875,446800.0,295.37066650390625
2015-11-05,301.8500061035156,298.4599914550781,300.8299865722656,299.1099853515625,439200.0,292.670166015625
2015-11-06,301.7799987792969,295.0299987792969,300.9599914550781,297.95001220703125,347100.0,291.5351257324219
2015-11-09,298.9599914550781,292.5199890136719,297.04998779296875,296.7300109863281,421700.0,290.3414001464844
2015-11-10,298.7300109863281,294.739990234375,295.7699890136719,297.57000732421875,342400.0,291.163330078125
2015-11-11,298.9200134277344,293.75,298.9200134277344,294.7300109863281,333900.0,288.38446044921875
2015-11-12,294.54998779296875,290.82000732421875,293.1300048828125,290.82000732421875,423700.0,284.55865478515625
2015-11-13,290.6700134277344,285.30999755859375,290.0,286.3500061035156,448700.0,280.1849060058594
2015-11-16,288.44000244140625,284.70001220703125,285.70001220703125,287.1400146484375,438200.0,280.9578552246094
2015-11-17,288.57000732421875,283.79998779296875,287.75,284.489990234375,525000.0,278.36492919921875
2015-11-18,288.0400085449219,284.1300048828125,284.8399963378906,287.70001220703125,303400.0,281.50579833984375
2015-11-19,288.7699890136719,284.5,287.2699890136719,286.07000732421875,276100.0,279.91094970703125
2015-11-20,287.95001220703125,285.2699890136719,287.510009765625,286.6099853515625,249700.0,280.43927001953125
2015-11-23,287.1300048828125,285.0,286.739990234375,285.6600036621094,190800.0,279.50970458984375
2015-11-24,285.92999267578125,281.010009765625,283.0199890136719,285.45001220703125,240700.0,279.3042907714844
2015-11-25,288.5899963378906,283.5899963378906,288.3699951171875,286.3999938964844,162900.0,280.23382568359375
2015-11-27,287.44000244140625,284.0,286.3299865722656,285.5299987792969,94900.0,279.38250732421875
2015-11-30,287.7900085449219,284.19000244140625,286.7200012207031,286.8500061035156,286700.0,280.674072265625
2015-12-01,290.29998779296875,286.3599853515625,287.3800048828125,289.1600036621094,273500.0,282.93438720703125
2015-12-02,289.739990234375,284.80999755859375,288.1099853515625,285.3699951171875,344800.0,279.2259826660156
2015-12-03,288.0799865722656,279.80999755859375,286.3900146484375,281.25,304400.0,275.19464111328125
2015-12-04,284.4599914550781,279.5199890136719,281.25,284.2200012207031,468500.0,278.1007080078125
2015-12-07,284.3900146484375,281.0799865722656,282.5899963378906,282.8599853515625,282900.0,276.7699890136719
2015-12-08,283.6099853515625,279.5400085449219,280.29998779296875,282.1499938964844,355700.0,276.0752868652344
2015-12-09,284.9599914550781,278.0899963378906,280.3800048828125,280.0899963378906,322400.0,274.0596008300781
2015-12-10,283.0,278.9100036621094,281.0199890136719,280.1600036621094,258500.0,274.1281433105469
2015-12-11,278.1600036621094,266.3699951171875,275.42999267578125,268.1000061035156,714000.0,262.3277893066406
2015-12-14,270.2699890136719,265.0799865722656,267.8800048828125,269.989990234375,465800.0,264.1770935058594
2015-12-15,272.6700134277344,266.1199951171875,271.54998779296875,267.989990234375,475700.0,262.22015380859375
2015-12-16,273.9100036621094,268.45001220703125,270.3999938964844,273.29998779296875,330000.0,267.41583251953125
2015-12-17,277.5899963378906,268.7699890136719,275.2300109863281,269.05999755859375,333000.0,263.2670593261719
2015-12-18,270.0199890136719,265.260009765625,267.9200134277344,266.94000244140625,616700.0,261.1927795410156
2015-12-21,270.6499938964844,267.239990234375,269.6099853515625,270.5299987792969,264200.0,264.7054748535156
2015-12-22,275.92999267578125,269.5799865722656,270.6199951171875,273.70001220703125,253700.0,267.8072509765625
2015-12-23,279.05999755859375,274.3999938964844,275.9100036621094,278.3500061035156,351000.0,272.35711669921875
2015-12-24,279.9800109863281,276.5,278.2200012207031,278.20001220703125,98500.0,272.2103271484375
2015-12-28,278.5299987792969,275.4100036621094,276.9800109863281,278.1400146484375,134000.0,272.15167236328125
2015-12-29,280.95001220703125,277.3999938964844,280.0,280.29998779296875,163100.0,274.26513671875
2015-12-30,279.7300109863281,276.17999267578125,279.7300109863281,276.7699890136719,196000.0,270.8111572265625
2015-12-31,279.8900146484375,275.0,275.4200134277344,276.57000732421875,267000.0,270.615478515625
2016-01-04,272.1499938964844,268.989990234375,271.1600036621094,271.7099914550781,477400.0,265.8600158691406
2016-01-05,275.94000244140625,271.3999938964844,272.45001220703125,274.04998779296875,363000.0,268.149658203125
2016-01-06,274.6000061035156,269.17999267578125,271.32000732421875,270.17999267578125,514300.0,264.3630065917969
2016-01-07,269.9800109863281,261.5400085449219,266.94000244140625,262.0299987792969,605100.0,256.3884582519531
2016-01-08,264.3699951171875,256.75,263.0199890136719,257.010009765625,583700.0,251.47659301757812
2016-01-11,258.0199890136719,250.97999572753906,257.2699890136719,253.1199951171875,824800.0,247.6702880859375
2016-01-12,258.19000244140625,251.6699981689453,255.63999938964844,257.2900085449219,457600.0,251.75054931640625
2016-01-13,258.69000244140625,247.7100067138672,258.69000244140625,248.58999633789062,496100.0,243.2378387451172
2016-01-14,258.0299987792969,247.2100067138672,249.0500030517578,256.239990234375,824600.0,250.72312927246094
2016-01-15,256.2300109863281,247.2100067138672,247.2100067138672,251.27999877929688,747700.0,245.8699188232422
2016-01-19,257.04998779296875,248.49000549316406,255.2100067138672,251.97000122070312,778000.0,246.54507446289062
2016-01-20,249.08999633789062,237.10000610351562,247.22000122070312,246.97000122070312,719200.0,241.6527099609375
2016-01-21,252.9600067138672,245.7100067138672,247.00999450683594,248.80999755859375,509900.0,243.45309448242188
2016-01-22,254.41000366210938,247.6999969482422,252.60000610351562,249.22000122070312,646700.0,243.8542938232422
2016-01-25,249.6699981689453,244.60000610351562,248.5800018310547,245.38999938964844,488600.0,240.1067352294922
2016-01-26,250.82000732421875,243.6199951171875,246.0500030517578,249.60000610351562,930900.0,244.22610473632812
2016-01-27,253.07000732421875,245.63999938964844,249.13999938964844,246.8000030517578,757800.0,241.48638916015625
2016-01-28,231.39999389648438,197.8300018310547,226.10000610351562,199.0,3380900.0,194.7154998779297
2016-01-29,215.7899932861328,199.08999633789062,199.5500030517578,199.7899932861328,2661800.0,195.4884796142578
2016-02-01,209.33999633789062,198.86000061035156,200.0,206.55999755859375,1502700.0,202.1127471923828
2016-02-02,203.8300018310547,192.77999877929688,203.72999572753906,194.2899932861328,1658100.0,190.10691833496094
2016-02-03,196.83999633789062,190.07000732421875,196.22999572753906,194.6999969482422,1429200.0,190.5081024169922
2016-02-04,198.9600067138672,192.0,193.47999572753906,197.41000366210938,1160200.0,193.15975952148438
2016-02-05,198.75999450683594,184.6699981689453,196.89999389648438,187.22000122070312,1844200.0,183.1891326904297
2016-02-08,185.05999755859375,180.41000366210938,181.44000244140625,183.74000549316406,1792200.0,179.78408813476562
2016-02-09,182.83999633789062,176.6300048828125,181.2100067138672,177.1199951171875,1591100.0,173.30657958984375
2016-02-10,185.41000366210938,178.35000610351562,178.94000244140625,182.10000610351562,966600.0,178.1793670654297
2016-02-11,182.91000366210938,177.25999450683594,178.22000122070312,180.4499969482422,777600.0,176.5648651123047
2016-02-12,184.72999572753906,181.3300018310547,183.1300048828125,182.64999389648438,674300.0,178.717529296875
2016-02-16,189.8800048828125,183.52000427246094,183.83999633789062,187.49000549316406,1145100.0,183.45333862304688
2016-02-17,194.38999938964844,187.82000732421875,188.85000610351562,192.41000366210938,788700.0,188.26739501953125
2016-02-18,201.6300048828125,195.0,195.0500030517578,197.42999267578125,863900.0,193.1793212890625
2016-02-19,204.49000549316406,195.0,197.33999633789062,204.36000061035156,1018400.0,199.96011352539062
2016-02-22,214.5,205.57000732421875,205.57000732421875,210.88999938964844,974900.0,206.3495330810547
2016-02-23,213.77000427246094,206.3699951171875,209.0,206.4600067138672,771300.0,202.0149383544922
2016-02-24,211.4600067138672,203.0,206.41000366210938,210.75999450683594,561800.0,206.22232055664062
2016-02-25,212.6999969482422,208.69000244140625,211.33999633789062,212.60000610351562,575500.0,208.02273559570312
2016-02-26,215.94000244140625,211.99000549316406,213.0500030517578,212.69000244140625,616000.0,208.1107635498047
2016-02-29,214.50999450683594,210.00999450683594,213.3699951171875,210.1300048828125,718700.0,205.6058807373047
2016-03-01,213.66000366210938,209.00999450683594,212.22999572753906,213.50999450683594,986100.0,208.91310119628906
2016-03-02,215.2899932861328,210.75,212.55999755859375,214.35000610351562,831300.0,209.7350616455078
2016-03-03,218.69000244140625,213.7100067138672,215.22000122070312,216.8800048828125,596400.0,212.21055603027344
2016-03-04,218.85000610351562,214.64999389648438,218.13999938964844,216.22000122070312,641200.0,211.56475830078125
2016-03-07,220.30999755859375,214.4199981689453,214.4199981689453,219.9600067138672,900700.0,215.2242431640625
2016-03-08,219.72999572753906,212.2899932861328,218.27000427246094,212.63999938964844,789900.0,208.0618438720703
2016-03-09,213.9499969482422,209.88999938964844,213.9499969482422,213.19000244140625,645600.0,208.59999084472656
2016-03-10,214.69000244140625,206.72999572753906,213.25999450683594,208.05999755859375,760800.0,203.58045959472656
